"id","Date","title","gender","organisationUnit","tenure","employmentStatus","basePay","bonus","education","age","perfEval","disability","raceEthnicity","veteran","dutyStation","supervisor"
1006,2017-01-28,"Driver","M","Management",1,"FT",128520,6151,"College",47,3,0,"white",0,NA,NA
1007,2017-01-28,"Sales Associate","F","Management",2,"FT",102745,6303,"College",45,3,0,"white",0,NA,NA
1008,2017-01-28,"Manager","F","Administration",2,"FT",146008,6235,"Masters",42,2,0,"white",1,NA,NA
1009,2017-01-28,"Marketing Associate","F","Management",2,"FT",68364,4076,"College",33,3,0,"white",0,NA,NA
1010,2017-01-28,"Driver","M","Administration",5,"FT",62753,5735,"High School",37,5,1,"white",0,NA,NA
1011,2017-01-28,"Data Scientist","F","Administration",2,"FT",96584,5293,"PhD",32,4,0,"african american",1,NA,NA
1012,2017-01-28,"Software Engineer","M","Engineering",1,"FT",128680,4677,"Masters",41,1,0,"white",0,NA,NA
1013,2017-01-28,"Manager","M","Management",5,"FT",152710,6107,"College",48,3,0,"white",0,NA,NA
1014,2017-01-28,"Software Engineer","M","Operations",2,"FT",109136,4572,"College",47,4,1,"white",0,NA,NA
1015,2017-01-28,"Data Scientist","F","Operations",5,"FT",102265,4760,"PhD",36,1,0,"white",0,NA,NA
1016,2017-01-28,"Marketing Associate","F","Management",4,"FT",81249,4845,"College",41,3,0,"white",0,NA,NA
1017,2017-01-28,"IT","F","Management",1,"FT",101791,6083,"Masters",37,4,0,"white",0,NA,NA
1018,2017-01-28,"Marketing Associate","F","Sales",5,"FT",77584,4524,"College",36,2,0,"african american",0,NA,NA
1019,2017-01-28,"Driver","F","Administration",5,"FT",88175,5004,"High School",45,4,0,"white",0,NA,NA
1020,2017-01-28,"Data Scientist","F","Engineering",1,"FT",65816,6817,"Masters",29,1,0,"white",0,NA,NA
1021,2017-01-28,"IT","M","Sales",2,"FT",84878,5009,"Masters",33,4,0,"white",0,NA,NA
1022,2017-01-28,"Marketing Associate","F","Engineering",2,"FT",73685,4439,"College",34,2,1,"white",0,NA,NA
1023,2017-01-28,"IT","F","Administration",5,"FT",55560,4449,"Masters",28,3,0,"white",0,NA,NA
1024,2017-01-28,"Software Engineer","M","Administration",2,"FT",94745,5930,"Masters",35,1,1,"white",1,NA,NA
1025,2017-01-28,"Data Scientist","F","Sales",2,"FT",106452,5346,"PhD",36,3,1,"african american",0,NA,NA
1026,2017-01-28,"Sales Associate","M","Management",5,"FT",95505,4549,"College",42,3,0,"white",0,NA,NA
1027,2017-01-28,"Software Engineer","M","Engineering",4,"FT",103181,4566,"Masters",38,2,0,"white",1,NA,NA
1028,2017-01-28,"Software Engineer","M","Sales",5,"FT",120096,4690,"Masters",41,3,0,"african american",0,NA,NA
1029,2017-01-28,"Warehouse Associate","F","Administration",2,"FT",87575,4422,"College",40,3,0,"white",0,NA,NA
1030,2017-01-28,"Sales Associate","M","Management",5,"FT",98499,6274,"High School",48,3,0,"white",1,NA,NA
1031,2017-01-28,"Driver","F","Sales",3,"FT",113140,4079,"College",46,5,0,"white",0,NA,NA
1032,2017-01-28,"Manager","M","Administration",2,"FT",152081,4621,"PhD",40,4,1,"african american",0,NA,NA
1033,2017-01-28,"Data Scientist","F","Management",5,"FT",100505,4626,"Masters",37,3,0,"white",1,NA,NA
1034,2017-01-28,"IT","F","Management",1,"FT",104589,4536,"Masters",38,4,0,"white",0,NA,NA
1035,2017-01-28,"Manager","M","Sales",1,"FT",134450,5214,"Masters",41,4,0,"white",0,NA,NA
1036,2017-01-28,"IT","F","Management",2,"FT",61081,6337,"College",32,2,0,"white",1,NA,NA
1037,2017-01-28,"Manager","M","Operations",5,"FT",100819,5390,"College",45,4,1,"african american",0,NA,NA
1038,2017-01-28,"Software Engineer","M","Sales",5,"FT",157277,4844,"PhD",40,5,0,"white",0,NA,NA
1039,2017-01-28,"Marketing Associate","F","Management",3,"FT",79237,4453,"College",36,2,0,"white",0,NA,NA
1040,2017-01-28,"Driver","M","Sales",1,"FT",68175,5698,"College",34,4,1,"white",0,NA,NA
1041,2017-01-28,"Driver","F","Management",4,"FT",108475,4489,"College",47,2,0,"other",0,NA,NA
1042,2017-01-28,"Software Engineer","M","Sales",5,"FT",122624,4165,"College",48,3,0,"white",0,NA,NA
1043,2017-01-28,"Graphic Designer","F","Management",5,"FT",99942,5352,"College",45,3,0,"white",0,NA,NA
1044,2017-01-28,"Data Scientist","F","Engineering",1,"FT",108296,4708,"PhD",37,2,1,"white",0,NA,NA
1045,2017-01-28,"Graphic Designer","M","Management",3,"FT",101273,3817,"Masters",37,4,0,"white",0,NA,NA
1046,2017-01-28,"Sales Associate","M","Administration",6,"FT",59334,5729,"College",31,4,0,"white",0,NA,NA
1047,2017-01-28,"Manager","M","Management",1,"FT",152625,4702,"PhD",40,5,0,"white",0,NA,NA
1048,2017-01-28,"IT","F","Sales",4,"FT",126370,6032,"College",48,1,0,"white",0,NA,NA
1049,2017-01-28,"Financial Analyst","F","Administration",4,"FT",122142,5435,"Masters",41,1,0,"white",0,NA,NA
1050,2017-01-28,"Driver","F","Operations",1,"FT",75919,5613,"High School",38,4,0,"white",0,NA,NA
1051,2017-01-28,"Data Scientist","M","Operations",1,"FT",90526,4191,"Masters",34,2,0,"white",0,NA,NA
1052,2017-01-28,"IT","F","Administration",2,"FT",103416,5536,"PhD",36,2,0,"white",0,NA,NA
1053,2017-01-28,"Manager","M","Engineering",2,"FT",133910,5795,"College",48,4,0,"white",0,NA,NA
1054,2017-01-28,"Driver","F","Sales",6,"FT",104468,4466,"High School",49,3,0,"african american",0,NA,NA
1055,2017-01-28,"Sales Associate","F","Management",2,"FT",117202,5068,"High School",49,3,0,"asian",0,NA,NA
1056,2017-01-28,"Data Scientist","F","Sales",2,"FT",139141,4969,"PhD",40,4,1,"white",0,NA,NA
1057,2017-01-28,"Warehouse Associate","F","Management",2,"FT",134109,4184,"Masters",41,4,0,"white",0,NA,NA
1058,2017-01-28,"Sales Associate","F","Administration",1,"FT",66887,5014,"High School",38,4,0,"white",0,NA,NA
1059,2017-01-28,"Data Scientist","M","Operations",2,"FT",77839,4458,"College",36,5,0,"white",0,NA,NA
1060,2017-01-28,"Driver","M","Sales",4,"FT",61018,5513,"High School",38,5,0,"white",0,NA,NA
1061,2017-01-28,"IT","F","Sales",3,"FT",124847,3100,"College",48,1,0,"asian",0,NA,NA
1062,2017-01-28,"Financial Analyst","F","Administration",3,"FT",50758,5386,"College",30,3,0,"african american",1,NA,NA
1063,2017-01-28,"Graphic Designer","F","Operations",1,"FT",75316,5861,"College",34,2,0,"white",0,NA,NA
1064,2017-01-28,"Driver","M","Sales",1,"FT",118093,4115,"College",47,3,0,"white",0,NA,NA
1065,2017-01-28,"Software Engineer","M","Operations",6,"FT",106503,5225,"Masters",38,3,1,"white",0,NA,NA
1066,2017-01-28,"Graphic Designer","F","Administration",2,"FT",111502,4413,"College",45,4,0,"white",1,NA,NA
1067,2017-01-28,"Sales Associate","F","Engineering",5,"FT",116642,4621,"Masters",38,2,0,"white",0,NA,NA
1068,2017-01-28,"Financial Analyst","M","Operations",5,"FT",84683,4476,"College",38,2,0,"white",0,NA,NA
1069,2017-01-28,"IT","F","Sales",1,"FT",113283,5404,"PhD",36,3,1,"asian",0,NA,NA
1070,2017-01-28,"Marketing Associate","F","Administration",2,"FT",86538,4212,"College",40,5,0,"white",0,NA,NA
1071,2017-01-28,"Marketing Associate","F","Engineering",4,"FT",77742,5430,"Masters",30,3,0,"native american",0,NA,NA
1072,2017-01-28,"Software Engineer","M","Sales",3,"FT",67913,4045,"College",32,4,0,"white",0,NA,NA
1073,2017-01-28,"Financial Analyst","F","Sales",2,"FT",114171,3768,"College",47,4,0,"asian",0,NA,NA
1074,2017-01-28,"Manager","M","Engineering",3,"FT",155826,4964,"Masters",42,2,0,"white",0,NA,NA
1075,2017-01-28,"Graphic Designer","F","Operations",3,"FT",106204,4534,"College",46,3,1,"white",0,NA,NA
1076,2017-01-28,"Graphic Designer","F","Administration",1,"FT",111041,3727,"College",46,3,0,"white",0,NA,NA
1077,2017-01-28,"Software Engineer","M","Engineering",1,"FT",138184,4664,"PhD",40,3,0,"white",0,NA,NA
1078,2017-01-28,"Financial Analyst","F","Sales",5,"FT",95795,5723,"College",42,3,0,"white",0,NA,NA
1079,2017-01-28,"Sales Associate","M","Administration",6,"FT",106798,5201,"High School",49,3,1,"white",0,NA,NA
1080,2017-01-28,"Marketing Associate","F","Engineering",6,"FT",98575,5410,"College",43,1,0,"white",0,NA,NA
1081,2017-01-28,"Warehouse Associate","M","Administration",6,"FT",82343,5232,"Masters",33,3,0,"african american",0,NA,NA
1082,2017-01-28,"Software Engineer","F","Engineering",2,"FT",117131,2324,"College",47,5,1,"african american",0,NA,NA
1083,2017-01-28,"Sales Associate","M","Sales",2,"FT",78625,4073,"High School",39,4,0,"african american",0,NA,NA
1084,2017-01-28,"Financial Analyst","M","Administration",2,"FT",99134,6255,"College",43,4,0,"white",0,NA,NA
1085,2017-01-28,"Marketing Associate","F","Administration",2,"FT",38613,6079,"College",26,4,0,"african american",0,NA,NA
1086,2017-01-28,"Marketing Associate","F","Operations",4,"FT",62866,5114,"College",32,3,0,"white",0,NA,NA
1087,2017-01-28,"Graphic Designer","M","Engineering",2,"FT",107818,5281,"Masters",39,4,0,"white",0,NA,NA
1088,2017-01-28,"Graphic Designer","F","Operations",4,"FT",108731,4793,"College",47,2,0,"african american",0,NA,NA
1089,2017-01-28,"Manager","M","Management",6,"FT",114621,3927,"College",47,3,0,"white",0,NA,NA
1090,2017-01-28,"Marketing Associate","F","Sales",1,"FT",47739,4829,"College",29,5,0,"white",0,NA,NA
1091,2017-01-28,"Data Scientist","M","Operations",6,"FT",104290,3474,"Masters",39,3,1,"white",0,NA,NA
1092,2017-01-28,"Financial Analyst","M","Sales",4,"FT",111403,5078,"Masters",38,2,0,"white",0,NA,NA
1093,2017-01-28,"IT","M","Administration",1,"FT",93802,5404,"College",42,3,1,"african american",0,NA,NA
1094,2017-01-28,"Manager","M","Sales",5,"FT",138163,3415,"High School",50,4,0,"white",0,NA,NA
1095,2017-01-28,"Financial Analyst","M","Operations",5,"FT",115613,3881,"Masters",38,2,0,"white",0,NA,NA
1096,2017-01-28,"Sales Associate","F","Engineering",2,"FT",64920,4967,"College",32,2,0,"white",0,NA,NA
1097,2017-01-28,"Software Engineer","F","Management",4,"FT",79177,3661,"College",36,5,0,"white",0,NA,NA
1098,2017-01-28,"Warehouse Associate","M","Operations",1,"FT",64994,4310,"College",32,3,0,"white",1,NA,NA
1099,2017-01-28,"Driver","M","Sales",1,"FT",100941,5992,"College",45,3,0,"white",0,NA,NA
1100,2017-01-28,"Manager","M","Management",4,"FT",163208,4095,"High School",50,4,1,"white",0,NA,NA
1101,2017-01-28,"Sales Associate","M","Operations",2,"FT",51837,4472,"College",31,3,0,"african american",0,NA,NA
1102,2017-01-28,"Graphic Designer","M","Management",6,"FT",114048,5097,"Masters",38,5,0,"african american",0,NA,NA
1103,2017-01-28,"Manager","F","Management",1,"FT",136215,3603,"High School",50,3,0,"white",0,NA,NA
1104,2017-01-28,"Marketing Associate","F","Administration",3,"FT",63327,4066,"College",32,1,0,"white",0,NA,NA
1105,2017-01-28,"Software Engineer","M","Engineering",6,"FT",139068,4126,"PhD",40,3,0,"african american",0,NA,NA
1106,2017-01-28,"Sales Associate","M","Engineering",2,"FT",136209,3910,"Masters",42,3,0,"white",0,NA,NA
1107,2017-01-28,"Software Engineer","M","Management",6,"FT",121910,4494,"PhD",39,4,0,"white",0,NA,NA
1108,2017-01-28,"Graphic Designer","M","Management",2,"FT",82057,5268,"Masters",33,3,0,"white",0,NA,NA
1109,2017-01-28,"Sales Associate","M","Engineering",4,"FT",96023,4148,"College",42,3,0,"white",0,NA,NA
1110,2017-01-28,"Marketing Associate","F","Sales",4,"FT",52578,5538,"College",30,3,0,"white",0,NA,NA
1111,2017-01-28,"Driver","F","Administration",2,"FT",114436,4249,"College",47,4,1,"african american",0,NA,NA
1112,2017-01-28,"Marketing Associate","F","Sales",1,"FT",99543,4442,"Masters",37,1,0,"white",0,NA,NA
1113,2017-01-28,"Sales Associate","F","Sales",6,"FT",60983,5022,"College",32,2,0,"white",0,NA,NA
1114,2017-01-28,"Software Engineer","M","Administration",2,"FT",82277,5460,"Masters",33,3,1,"white",0,NA,NA
1115,2017-01-28,"Marketing Associate","F","Sales",2,"FT",55885,3795,"College",30,3,0,"white",0,NA,NA
1116,2017-01-28,"Graphic Designer","M","Operations",3,"FT",73142,4712,"Masters",30,4,0,"white",0,NA,NA
1117,2017-01-28,"Graphic Designer","M","Operations",4,"FT",107065,3652,"College",47,4,1,"white",0,NA,NA
1118,2017-01-28,"Driver","F","Engineering",5,"FT",107064,4202,"College",47,3,0,"white",0,NA,NA
1119,2017-01-28,"Marketing Associate","F","Operations",1,"FT",107370,4916,"College",47,3,0,"white",0,NA,NA
1120,2017-01-28,"Marketing Associate","F","Sales",1,"FT",39741,4981,"College",27,2,0,"african american",0,NA,NA
1121,2017-01-28,"Sales Associate","M","Management",5,"FT",120579,4687,"High School",49,3,0,"white",0,NA,NA
1122,2017-01-28,"Driver","F","Engineering",1,"FT",103242,4495,"High School",49,3,0,"pacific islander",0,NA,NA
1123,2017-01-28,"Driver","F","Sales",6,"FT",120112,5070,"High School",49,3,0,"white",0,NA,NA
1124,2017-01-28,"Sales Associate","F","Sales",1,"FT",83308,3653,"High School",44,1,0,"white",0,NA,NA
1125,2017-01-28,"Marketing Associate","F","Management",2,"FT",36585,4373,"College",26,4,1,"asian",0,NA,NA
1126,2017-01-28,"Graphic Designer","F","Engineering",4,"FT",115344,4827,"College",47,2,0,"white",0,NA,NA
1127,2017-01-28,"Sales Associate","M","Management",4,"FT",49553,5784,"High School",31,5,0,"white",0,NA,NA
1128,2017-01-28,"IT","F","Administration",4,"FT",96982,4750,"Masters",34,3,0,"white",0,NA,NA
1129,2017-01-28,"Financial Analyst","F","Management",5,"FT",80030,5481,"College",36,2,0,"white",0,NA,NA
1130,2017-01-28,"Driver","M","Sales",5,"FT",110157,4275,"College",46,4,0,"white",0,NA,NA
1131,2017-01-28,"Financial Analyst","F","Administration",2,"FT",84047,4683,"College",38,3,1,"white",0,NA,NA
1132,2017-01-28,"Marketing Associate","M","Sales",1,"FT",93054,4243,"College",41,3,0,"white",0,NA,NA
1133,2017-01-28,"Data Scientist","F","Engineering",5,"FT",84764,4409,"Masters",33,5,0,"white",0,NA,NA
1134,2017-01-28,"Warehouse Associate","F","Management",1,"FT",120277,4617,"Masters",41,3,0,"white",0,NA,NA
1135,2017-01-28,"Marketing Associate","F","Sales",5,"FT",81661,4965,"College",37,4,1,"white",0,NA,NA
1136,2017-01-28,"Manager","F","Engineering",5,"FT",149893,5120,"High School",50,4,0,"white",0,NA,NA
1137,2017-01-28,"Software Engineer","M","Management",4,"FT",81515,5001,"College",38,4,0,"white",0,NA,NA
1138,2017-01-28,"Driver","M","Operations",6,"FT",95898,4309,"High School",47,3,0,"white",0,NA,NA
1139,2017-01-28,"Warehouse Associate","M","Operations",2,"FT",90000,4774,"College",41,2,0,"white",0,NA,NA
1140,2017-01-28,"Manager","M","Management",2,"FT",111896,5597,"High School",48,3,0,"white",0,NA,NA
1141,2017-01-28,"Driver","M","Engineering",5,"FT",130082,4734,"High School",49,4,0,"white",0,NA,NA
1142,2017-01-28,"Sales Associate","F","Engineering",1,"FT",130417,4694,"PhD",39,5,0,"white",1,NA,NA
1143,2017-01-28,"Marketing Associate","F","Engineering",2,"FT",38855,4503,"College",26,4,0,"white",0,NA,NA
1144,2017-01-28,"Software Engineer","M","Administration",1,"FT",81057,5259,"College",40,3,0,"african american",0,NA,NA
1145,2017-01-28,"Data Scientist","M","Management",5,"FT",117215,4322,"College",47,5,0,"african american",0,NA,NA
1146,2017-01-28,"Graphic Designer","F","Administration",3,"FT",96232,3697,"College",42,4,1,"white",0,NA,NA
1147,2017-01-28,"Financial Analyst","M","Operations",1,"FT",141186,3415,"PhD",40,3,0,"african american",0,NA,NA
1148,2017-01-28,"Manager","M","Operations",1,"FT",114943,3438,"High School",49,5,0,"white",0,NA,NA
1149,2017-01-28,"Data Scientist","M","Administration",1,"FT",107640,3896,"PhD",37,2,0,"asian",0,NA,NA
1150,2017-01-28,"Manager","M","Operations",1,"FT",80259,4791,"College",35,3,1,"white",0,NA,NA
1151,2017-01-28,"Marketing Associate","F","Operations",5,"FT",86563,4415,"College",40,4,0,"white",0,NA,NA
1152,2017-01-28,"Data Scientist","M","Operations",1,"FT",61589,3990,"Masters",29,2,0,"african american",1,NA,NA
1153,2017-01-28,"Warehouse Associate","M","Administration",3,"FT",74829,4263,"College",34,3,1,"white",0,NA,NA
1154,2017-01-28,"Graphic Designer","F","Administration",6,"FT",72248,3634,"Masters",30,2,0,"white",0,NA,NA
1155,2017-01-28,"Sales Associate","M","Operations",5,"FT",91342,4516,"High School",48,3,0,"white",0,NA,NA
1156,2017-01-28,"Sales Associate","M","Operations",6,"FT",101140,4851,"Masters",37,3,0,"white",0,NA,NA
1157,2017-01-28,"Marketing Associate","M","Sales",2,"FT",62600,4300,"College",32,3,1,"white",0,NA,NA
1158,2017-01-28,"Software Engineer","M","Engineering",6,"FT",65313,4685,"College",32,3,0,"white",0,NA,NA
1159,2017-01-28,"Manager","M","Administration",5,"FT",123153,4111,"College",48,2,0,"white",0,NA,NA
1160,2017-01-28,"IT","M","Management",6,"FT",57500,3665,"College",31,2,1,"white",0,NA,NA
1161,2017-01-28,"Manager","M","Administration",1,"FT",115604,4098,"College",47,4,0,"african american",1,NA,NA
1162,2017-01-28,"Software Engineer","M","Sales",1,"FT",55555,4390,"College",30,3,1,"white",0,NA,NA
1163,2017-01-28,"Data Scientist","M","Engineering",6,"FT",124166,3875,"PhD",40,3,0,"african american",0,NA,NA
1164,2017-01-28,"IT","M","Management",3,"FT",101050,3879,"Masters",37,2,0,"white",0,NA,NA
1165,2017-01-28,"Data Scientist","F","Engineering",1,"FT",125828,3961,"College",48,3,0,"white",0,NA,NA
1166,2017-01-28,"Graphic Designer","F","Management",4,"FT",75017,5576,"College",34,5,0,"white",0,NA,NA
1167,2017-01-28,"Marketing Associate","F","Engineering",5,"FT",100415,3871,"Masters",37,4,0,"african american",0,NA,NA
1168,2017-01-28,"Manager","F","Operations",2,"FT",145095,3889,"Masters",42,2,0,"white",0,NA,NA
1169,2017-01-28,"Data Scientist","F","Administration",1,"FT",115641,4339,"College",47,2,0,"white",0,NA,NA
1170,2017-01-28,"Software Engineer","M","Sales",2,"FT",160460,2930,"College",48,2,0,"white",0,NA,NA
1171,2017-01-28,"Financial Analyst","M","Administration",3,"FT",85947,3909,"College",40,2,0,"white",0,NA,NA
1172,2017-01-28,"Financial Analyst","F","Engineering",1,"FT",119058,4037,"College",48,2,1,"white",0,NA,NA
1173,2017-01-28,"Warehouse Associate","F","Administration",2,"FT",106722,4044,"College",46,2,0,"asian",0,NA,NA
1174,2017-01-28,"Financial Analyst","F","Operations",1,"FT",91129,4825,"PhD",32,1,0,"white",0,NA,NA
1175,2017-01-28,"Graphic Designer","M","Sales",1,"FT",135512,3955,"PhD",40,5,1,"white",0,NA,NA
1176,2017-01-28,"Financial Analyst","F","Operations",5,"FT",92891,3578,"College",42,2,1,"white",0,NA,NA
1177,2017-01-28,"Financial Analyst","M","Administration",1,"FT",124151,3392,"College",48,2,1,"asian",0,NA,NA
1178,2017-01-28,"Data Scientist","F","Sales",2,"FT",141005,3384,"PhD",40,2,0,"other",0,NA,NA
1179,2017-01-28,"Manager","M","Operations",5,"FT",115742,3661,"High School",49,3,1,"white",0,NA,NA
1180,2017-01-28,"IT","M","Sales",6,"FT",93358,3223,"College",41,4,0,"pacific islander",1,NA,NA
1181,2017-01-28,"IT","F","Sales",5,"FT",131411,3084,"College",47,3,1,"african american",0,NA,NA
1182,2017-01-28,"Sales Associate","F","Sales",2,"FT",96900,4157,"College",42,3,0,"african american",0,NA,NA
1183,2017-01-28,"IT","M","Sales",2,"FT",98995,4596,"Masters",36,3,0,"white",0,NA,NA
1184,2017-01-28,"IT","M","Sales",1,"FT",109645,5472,"College",46,1,1,"white",0,NA,NA
1185,2017-01-28,"Financial Analyst","M","Sales",6,"FT",61609,3738,"College",31,2,0,"white",0,NA,NA
1186,2017-01-28,"Marketing Associate","F","Engineering",2,"FT",88820,4289,"College",41,4,0,"white",0,NA,NA
1187,2017-01-28,"Data Scientist","M","Administration",5,"FT",122352,3590,"Masters",41,3,0,"asian",0,NA,NA
1188,2017-01-28,"Marketing Associate","F","Management",6,"FT",112489,4237,"Masters",37,3,1,"white",0,NA,NA
1189,2017-01-28,"Software Engineer","M","Sales",5,"FT",86650,3518,"Masters",34,4,1,"white",0,NA,NA
1190,2017-01-28,"Data Scientist","M","Operations",3,"FT",101284,4993,"College",45,4,0,"white",0,NA,NA
1191,2017-01-28,"Manager","M","Sales",6,"FT",119794,3712,"Masters",41,2,1,"native american",1,NA,NA
1192,2017-01-28,"Graphic Designer","M","Operations",4,"FT",96609,3044,"Masters",35,3,0,"white",0,NA,NA
1193,2017-01-28,"Marketing Associate","F","Engineering",2,"FT",53839,3270,"College",30,3,0,"white",0,NA,NA
1194,2017-01-28,"Financial Analyst","M","Operations",5,"FT",84725,3274,"College",38,3,0,"african american",0,NA,NA
1195,2017-01-28,"IT","F","Administration",5,"FT",64807,3887,"College",32,3,0,"african american",0,NA,NA
1196,2017-01-28,"IT","F","Management",2,"FT",41151,4296,"College",26,3,0,"white",0,NA,NA
1197,2017-01-28,"Financial Analyst","F","Administration",4,"FT",114031,4510,"College",47,4,0,"white",1,NA,NA
1198,2017-01-28,"Driver","M","Management",1,"FT",59493,3955,"High School",37,5,0,"white",0,NA,NA
1199,2017-01-28,"Manager","F","Management",6,"FT",119893,3721,"High School",49,4,0,"african american",0,NA,NA
1200,2017-01-28,"Manager","M","Sales",3,"FT",131980,3841,"College",48,3,1,"african american",0,NA,NA
1201,2017-01-28,"Sales Associate","F","Sales",6,"FT",94154,3964,"High School",48,5,1,"white",0,NA,NA
1202,2017-01-28,"Marketing Associate","F","Management",2,"FT",114906,4766,"College",48,3,1,"white",0,NA,NA
1203,2017-01-28,"Driver","F","Management",3,"FT",115981,2661,"High School",49,3,0,"white",0,NA,NA
1204,2017-01-28,"Data Scientist","M","Administration",2,"FT",78836,3588,"PhD",31,4,1,"white",0,NA,NA
1205,2017-01-28,"Driver","M","Operations",1,"FT",112719,3382,"High School",49,5,0,"white",0,NA,NA
1206,2017-01-28,"Marketing Associate","F","Sales",2,"FT",93018,2730,"Masters",34,4,1,"african american",0,NA,NA
1207,2017-01-28,"Marketing Associate","F","Sales",2,"FT",69928,4811,"College",33,1,0,"white",0,NA,NA
1208,2017-01-28,"Software Engineer","F","Engineering",6,"FT",104623,3791,"College",46,5,0,"white",0,NA,NA
1209,2017-01-28,"Driver","M","Administration",1,"FT",103328,4543,"College",45,5,0,"white",0,NA,NA
1210,2017-01-28,"Financial Analyst","M","Management",2,"FT",68643,4674,"College",33,4,1,"african american",0,NA,NA
1211,2017-01-28,"Graphic Designer","F","Sales",1,"FT",63914,3521,"College",32,2,0,"white",0,NA,NA
1212,2017-01-28,"Sales Associate","M","Engineering",5,"FT",67296,4780,"College",32,4,0,"white",0,NA,NA
1213,2017-01-28,"Graphic Designer","F","Sales",3,"FT",90474,3530,"College",42,3,0,"white",0,NA,NA
1214,2017-01-28,"Driver","F","Administration",5,"FT",60026,4605,"High School",37,2,0,"white",0,NA,NA
1215,2017-01-28,"Marketing Associate","F","Management",6,"FT",108587,4275,"Masters",39,4,1,"white",0,NA,NA
1216,2017-01-28,"Financial Analyst","F","Engineering",4,"FT",139042,2982,"Masters",42,4,0,"white",0,NA,NA
1217,2017-01-28,"Driver","M","Operations",2,"FT",116803,3431,"High School",48,4,1,"white",0,NA,NA
1218,2017-01-28,"Sales Associate","F","Operations",3,"FT",101423,3641,"Masters",37,3,0,"white",0,NA,NA
1219,2017-01-28,"Software Engineer","M","Operations",4,"FT",86375,3368,"Masters",34,4,0,"white",0,NA,NA
1220,2017-01-28,"IT","M","Operations",5,"FT",49449,4149,"College",29,4,0,"white",0,NA,NA
1221,2017-01-28,"Marketing Associate","F","Sales",5,"FT",95995,4045,"College",42,1,0,"white",0,NA,NA
1222,2017-01-28,"Software Engineer","M","Management",4,"FT",118282,3599,"College",47,3,0,"white",0,NA,NA
1223,2017-01-28,"IT","F","Operations",6,"FT",99472,3943,"Masters",35,3,1,"white",0,NA,NA
1224,2017-01-28,"Manager","F","Administration",4,"FT",135638,2824,"High School",50,4,1,"african american",0,NA,NA
1225,2017-01-28,"IT","M","Operations",2,"FT",85648,2728,"College",40,4,0,"white",0,NA,NA
1226,2017-01-28,"Data Scientist","F","Management",6,"FT",121457,4723,"PhD",39,4,1,"white",0,NA,NA
1227,2017-01-28,"Data Scientist","F","Operations",5,"FT",114141,3746,"PhD",37,3,0,"white",0,NA,NA
1228,2017-01-28,"Manager","M","Management",3,"FT",179726,4284,"PhD",40,4,0,"asian",0,NA,NA
1229,2017-01-28,"Marketing Associate","F","Administration",3,"FT",107572,3107,"College",47,3,0,"african american",0,NA,NA
1230,2017-01-28,"Sales Associate","F","Sales",2,"FT",142505,4214,"Masters",42,3,1,"white",0,NA,NA
1231,2017-01-28,"Financial Analyst","M","Sales",1,"FT",108719,4143,"Masters",39,5,0,"african american",0,NA,NA
1232,2017-01-28,"IT","M","Sales",2,"FT",109832,3528,"College",46,2,1,"african american",0,NA,NA
1233,2017-01-28,"Software Engineer","M","Administration",3,"FT",127250,4263,"PhD",39,4,0,"white",0,NA,NA
1234,2017-01-28,"Sales Associate","F","Sales",2,"FT",106279,3892,"Masters",38,4,0,"white",0,NA,NA
1235,2017-01-28,"Software Engineer","M","Sales",2,"FT",81547,3510,"College",38,5,1,"white",0,NA,NA
1236,2017-01-28,"Data Scientist","M","Administration",5,"FT",95798,2530,"Masters",35,3,0,"white",0,NA,NA
1237,2017-01-28,"Manager","F","Management",2,"FT",106916,3959,"High School",49,5,0,"white",0,NA,NA
1238,2017-01-28,"Manager","M","Administration",4,"FT",124782,4618,"Masters",41,3,0,"african american",0,NA,NA
1239,2017-01-28,"Warehouse Associate","M","Operations",5,"FT",126256,3463,"College",48,4,0,"white",0,NA,NA
1240,2017-01-28,"IT","F","Engineering",5,"FT",92257,3908,"College",43,1,0,"african american",0,NA,NA
1241,2017-01-28,"Software Engineer","M","Sales",5,"FT",124660,2200,"College",48,3,0,"african american",0,NA,NA
1242,2017-01-28,"IT","F","Engineering",5,"FT",59377,5236,"College",31,2,0,"white",1,NA,NA
1243,2017-01-28,"Marketing Associate","F","Engineering",6,"FT",76726,4204,"College",35,1,0,"white",0,NA,NA
1244,2017-01-28,"IT","F","Engineering",1,"FT",112502,3988,"College",46,3,0,"white",0,NA,NA
1245,2017-01-28,"Data Scientist","M","Sales",6,"FT",128730,3247,"Masters",41,3,0,"white",0,NA,NA
1246,2017-01-28,"Manager","M","Sales",1,"FT",136836,4070,"College",48,4,1,"white",0,NA,NA
1247,2017-01-28,"IT","M","Engineering",3,"FT",89272,2600,"College",42,1,0,"white",0,NA,NA
1248,2017-01-28,"Financial Analyst","F","Operations",5,"FT",101515,2251,"College",45,3,0,"white",0,NA,NA
1249,2017-01-28,"Software Engineer","M","Operations",6,"FT",93855,4099,"Masters",34,2,0,"african american",0,NA,NA
1250,2017-01-28,"Graphic Designer","M","Operations",5,"FT",36642,4388,"College",26,5,0,"white",0,NA,NA
1251,2017-01-28,"Sales Associate","M","Operations",5,"FT",112604,3366,"College",46,3,0,"other",0,NA,NA
1252,2017-01-28,"Financial Analyst","F","Engineering",6,"FT",67089,3078,"Masters",29,1,0,"white",0,NA,NA
